nume,pret,Categorii_produse,Date,RobotName,RobotVersion
Bors Magic 20g Delikat,194 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Pachet cu baza pentru mancare cu gust de gaina o bucata+40% reducere din a doua 2x200g Delikat,798 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare concentrat cub vita 3l 54g Knorr,179 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cub concentrat pui 3l 54g Knorr,143 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
"Baza pentru mancaruri Bulgarasi de savoare, cu gust de legume 200g Delikat",487 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Bors instant cu legume 70g Maggi,224 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu gust de gaina Secretul gustului Intensavor 200g Maggi,583 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Amestec natural de legume cu leustean 100g 365,395 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cub legume 60g Maggi,204 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu gust de gaina 60g Maggi,173 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancaruri de legume 200g Delikat,455 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Amestec natural de legume 100g 365,395 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu gust de gaina Secretul gustului Intensavor 75g Maggi,229 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu gust de legume Secretul gustului Intensavor 200g Maggi,490 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancaruri cu legume 225g Mirodenia,454 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza de mancare cub cu gust de vita 54g Maggi,219 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Adaos alimentar pentru mancaruri Naturella 75g Vegeta,316 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu gust de gaina 75g 365,149 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Adaos alimentar pudra pentru legume Borsh 25g Maggi,169 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Bors Original 20g Vegeta,209 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Bors 20g 365,149 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Bors cu rosii si leusetan 40g Maggi,264 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancaruri cu gust de gaina 200g Delikat,499 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu gust de gaina 400g Delikat,890 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Adaos alimentar pentru pui cu usturoi Ideea zilei 30g Maggi,262 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu legume 75g 365,149 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
"Baza pentru mancaruri Bulgarasi de savoare, cu gust de legume 75g Delikat",236 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Cuburi bio pentru supa de gaina 80g Primeal,1699 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Cub bio pentru supa de legume 72g Primeal,1499 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu gust de gaina 75g Delikat,218 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare de legume 75g Delikat,194 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Baza pentru mancare cu legume 250g Vegeta,555 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Biscuiti cu ciocolata si crema de frisca Scooby Doo 122g Dr Gerard,509 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
"Baza pentru mancaruri Bulgarasi de savoare, cu gust de gaina 75g Delikat",256 Lei/buc,Baze pentru mancaruri,20171006,m_image.js,v1
Supa instant cu taitei Soba 90g Nissin,1729 Lei/buc,Produse instant,20171006,m_image.js,v1
Amestec pentru supa crema de pui cu crutoane Cup a Soup 16g Knorr,197 Lei/buc,Produse instant,20171006,m_image.js,v1
Produs instant cu fidea si gust de gaina Fidelicios 60g Maggi,104 Lei/buc,Produse instant,20171006,m_image.js,v1
Fulgi de cartofi 100g 365,219 Lei/buc,Produse instant,20171006,m_image.js,v1
Produs instant cu fidea si gust de vita Fidelicios 60g Maggi,095 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant crema de ciuperci 52g Knorr,323 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de pui si taitei 59g Knorr,284 Lei/buc,Produse instant,20171006,m_image.js,v1
Piure de cartofi 225g Knorr,875 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu galuste si legume 52g Maggi,311 Lei/buc,Produse instant,20171006,m_image.js,v1
Produs instant cu fidea si gust de ciuperci Fidelicios 60g Maggi,119 Lei/buc,Produse instant,20171006,m_image.js,v1
Fulgi de fasole 90g 365,219 Lei/buc,Produse instant,20171006,m_image.js,v1
Amestec pentru supa crema de branza cu crutoane Cup a Soup 22g Knorr,197 Lei/buc,Produse instant,20171006,m_image.js,v1
Punga magica pentru cartofi 30g Knorr,418 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant de taitei cu gust de gaina 60g Maggi,119 Lei/buc,Produse instant,20171006,m_image.js,v1
Amestec deshidratat pentru spaghetti Carbonara La fix 38g Knorr,314 Lei/buc,Produse instant,20171006,m_image.js,v1
Amestec pentru supa crema de ciuperci cu crutoane Cup a Soup 15g Knorr,191 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de pui cu curry 60g Vifon,126 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu aroma de creveti 60g Delhaize,219 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de pui si fidea 50g Maggi,297 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de sparanghel si crutoane 4 bucati 4x22g Delhaize,499 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de vita si taitei 59g Knorr,295 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant de taitei cu legume 60g Maggi,119 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant de rosii cu paste 70g Knorr,342 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de vita 60g Vifon,130 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de creveti 60g Vifon,139 Lei/buc,Produse instant,20171006,m_image.js,v1
Fidea instant cu gust de legume 60g Rollton,132 Lei/buc,Produse instant,20171006,m_image.js,v1
Mix de condimente pentru spaghete Carbonara Ideea zilei 40g Maggi,279 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa de dovleac 1l Delhaize,999 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa de legume si rosii 1l Delhaize,819 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant Clasic Soba 109g Nissin,949 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de pui 60g Vifon,137 Lei/buc,Produse instant,20171006,m_image.js,v1
Fidea instant cu gust de vita 60g Rollton,143 Lei/buc,Produse instant,20171006,m_image.js,v1
Fidea instant cu gust de pui picant 60g Rollton,132 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu mix de legume verzi 1l Delhaize,699 Lei/buc,Produse instant,20171006,m_image.js,v1
Jeleuri gumate cu gust de fructe 80g Masha & Ursul,619 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu rosii si crutoane 4 bucati 4x23g Delhaize,499 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu fidea si gust de vacuta 56g Maggi,324 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de rata 60g Vifon,130 Lei/buc,Produse instant,20171006,m_image.js,v1
Mix de condimente pentru spaghete Bolognese Ideea zilei 60g Maggi,279 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu gust de pui si crutoane 4 bucati 4X14g Delhaize,399 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa instant cu legume si fidea 60g Vifon,136 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa cu 7 legume 1l Delhaize,749 Lei/buc,Produse instant,20171006,m_image.js,v1
"Supa instant cu aroma de pui, la bol 85g Vifon",541 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa Tanosh cu legume 65g Miso,1639 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa tofu Tanosh 61g Miso,1639 Lei/buc,Produse instant,20171006,m_image.js,v1
Supa hikari 58g Miso,1849 Lei/buc,Produse instant,20171006,m_image.js,v1
Ramen de vita 360g Tanoshi,1599 Lei/buc,Produse instant,20171006,m_image.js,v1
Mix de condimente pentru spaghete Milanese Ideea zilei 55g Maggi,279 Lei/buc,Produse instant,20171006,m_image.js,v1
Produs instant supa alfabet cu paste si legume 58g Maggi,264 Lei/buc,Produse instant,20171006,m_image.js,v1
Pate vegetal cu ardei 120g Mandy,241 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Pate vegetal cu masline 120g Mandy,242 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Pate vegetal cu ciuperci 120g Mandy,239 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Pate vegetal cu ceapa verde 100g Sadu,181 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Tofu Afumat in saramura 300g Inedit,723 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Tofu simplu in saramura 300g Inedit,666 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Tofu cu chimen in saramura 300g Inedit,736 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Tofu cu marar in saramura 300g Inedit,721 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Sos de soia putin sarat 150ml Kikkoman,1841 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Sos de soia 150ml Kikkoman,1377 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Tofu cu ardei in saramura 300g Inedit,717 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Amestec de legume pentru chiftelute vegetale 100g 365,369 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Sos de soia 250ml Kikkoman,2069 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Pasta vegetala cu spanac 120g Mandy,254 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Sos de maioneza vegetala din soia 200g Inedit,706 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Sos de soia Teryaki Marinade 250ml Kikkoman,2299 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Sos de chilli dulce 200ml Pantai,1199 Lei/buc,Produse pe baza de soia,20171006,m_image.js,v1
Paine fara gluten 200g Schar,899 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Biscuiti din tarate de ovaz cu aroma de alune 225g Dukan,2329 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Paine fara gluten integrala 200g Schar,907 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Prajitura cu cacao fara zahar Glucoregul 130g Gerble,1354 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Paine ciabatta fara gluten 200g Schar,1928 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Chifle pentru hamburger fara gluten 300g Schar,2499 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Paine taraneasca fara gluten 240g Schar,2060 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Baton de ciocolata neagra cu aroma de portocala 40g Cavalier,749 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Paine proaspata cu cereale fara gluten 300g Schar,2206 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Biscuiti din tarate de ovaz cu aroma de cocos 225g Dukan,2389 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
"Baton de ciocolata cu lamaie, fara zahar 44g Cavalier",570 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Paine proaspata fara gluten 300g Schar,2121 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Spaghete eco fara gluten Bio 250g Probios,1299 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Baton de ciocolata cu lapte si speculaas 40g Cavalier,749 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
"Baton de ciocolata cu stevie, lapte si alune 40g Cavalier",849 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Baton de ciocolata neagra lime si stevie 40g Cavalier,749 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Baton de ciocolata neagra fara zahar 44g Cavalier,570 Lei/buc,Produse pentru intolerante alimentare,20171006,m_image.js,v1
Cafea macinata si prajita Kronung 500g Jacobs,2420 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita Kronung Alintaroma 250g Jacobs,1263 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Caffe Lungo Intenso Dolce Gusto 16 capsule 144g Nescafe,2191 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Rich aroma 250g Davidoff,2527 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Caffe Crema XL Jacobs 16 T-discuri 132.8g Tassimo,2224 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Der Himmlische 500g Movenpick,3084 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea boabe Expresso 57 500g Davidoff,6068 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Exclusive 500g Tchibo,2102 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea turceasca macinata si prajita 100g Mehmet Efendi,895 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Caffe Crema Classico Jacobs 16 capsule 112g Tassimo,2224 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata 500g Doncafe,2299 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata African Blue Privat kaffee 250g Tchibo,1709 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea boabe Selected 1kg Doncafe,4787 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Cafe au lait Dolce Gusto 16 capsule 160g Nescafe,2193 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Prodomo 250g Dallmayr,1898 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata Crema e Gusto 250g Lavazza,1550 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Cortado Espresso Machiatto Dolce Gusto 16 capsule 100.8g Nescafe,2304 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea Espresso decorata 250g Illy,3499 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea boabe Crema e Aroma Tierra 1kg Lavazza,7070 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea turceasca macinata si prajita 250g Mehmet Efendi,2925 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Latte Macchiato 8+8 T-discuri 264g Tassimo,2313 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule de cafea Cafe ou Lait 16 bucati 16x11.5g Tassimo,2313 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Cappuccino Jacobs 2 pachetex8 capsule 260g Tassimo,2313 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita il Mattino 250g Lavazza,1159 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Caffe Lungo Dolce Gusto 16 capsule 112g Nescafe,2195 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea boabe prajite 1kg Stretto,4790 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Exclusive 250g Tchibo,949 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata cu aroma de caramel 125g Dolce Bacio,1767 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Caramel Macchiato 8+8 T-discuri 268g Tassimo,2313 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Classic 500g Amaroy,1610 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Espresso Ristretto Jacobs 24 T-discuri 192g Tassimo,2676 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Qualita'Oro 250g Lavazza,2133 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita cu aroma de scortisoara 200g Dolce Bacio,2899 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Filtre de cafea Nr. 4 100 bucati 365,564 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita Kronung 100g Jacobs,514 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Espresso Intenso Dolce Gusto 16 capsule 128g Nescafe,2302 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Cappuccino Dolce Gusto 2x8 capsule 200g Nescafe,2304 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita Club 250g Lavazza,2318 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita boabe Prasident Bohne 500g Julius Meinl,2945 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata decofeinizata Exclusive 250g Tchibo,1365 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita Rendez Vous 100g Fortuna,462 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea boabe Kronung 500g Jacobs,2681 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Espresso Barista Dolce Gusto 16 capsule 120g Nescafe,2396 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea boabe Qualita'Oro 250g Lavazza,2099 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Columbia 10 capsule 104g Delhaize,878 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita Rendez Vous 250g Fortuna,1244 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule Elegant Cafissimo 10 capsule 70g Tchibo,1274 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule cafea Ristretto Ardenza Dolce Gusto 16 cafele 16x7g Nescafe,2398 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata intense Exclusive 250g Tchibo,1099 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea capsule Indonezia 10 capsule 104g Delhaize,878 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata filtro italiano delicato 250g Lavazza,1334 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata 250g Fort,748 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita decofeinizata Kronung 250g Jacobs,1668 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita Intense Kronung 250g Jacobs,1299 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Expresso 57 250g Davidoff,2744 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea macinata si prajita 500g Aramio,999 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule de cafea instant Milano Expresso 96g Tassimo,2313 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Capsule de cafea instant Paris Cafe Long 107.2g Tassimo,2313 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea prajita si macinata Black`n White 250g Tchibo,977 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea verde cu ghimbir 200g Jo Coffee,1622 Lei/buc,Cafea si Specialitati,20171006,m_image.js,v1
Cafea solubila NESCAFE Brasero Original Brasero 110 portii 200g Nescafe,2185 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila 100g Amigo,1191 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Specialitate Cafea NESCAFE 3in1 Strong 15g Nescafe,058 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Bautura instant din cereale 180g Inka,549 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
"Amestec de cafea solubila, pudra pentru cafea si zahar 3in1 Classic 15.2g Jacobs",060 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Ciocolata calda Clasic 25g La Festa,061 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cacao instant pudra Nesquik 200g Nestle,463 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
"Amestec de cafea solubila, pudra pentru cafea si zahar Intense 3in1 17.5g Jacobs",059 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila NESCAFE Brasero Original Brasero 1.8g Nescafe,028 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila decofeinizata 100g Tchibo,1874 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino Classico 12.5g La Festa,045 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino cu aroma de rom 12.5g La Festa,045 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino cu aroma de ciocolata 12.5g La Festa,046 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Specialitate Cafea NESCAFE 3in1 Zahar Brun 17g Nescafe,058 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
"Amestec de cafea solubila, pudra pentru cafea si zahar, Ice Coffee 18g Jacobs",069 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila decofeinizata Brasero 55 portii 100g Nescafe,1506 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Pachet cafea solubila + 50g gratuit 250g Amigo,2044 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Specialitate Cafea NESCAFE 3in1 Mild 15g Nescafe,058 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila NESCAFE Brasero Original Brasero 55 portii 100 g Nescafe,1196 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino Milka Specials 18g Jacobs,093 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino cu aroma de vanilie 12.5g La Festa,046 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino cu alune 18g Jacobs,095 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Mochaccino 3in1 15g Nescafe,071 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Ciocolata calda cu aroma caramel 25g La Festa,061 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Specialitate Cafea NESCAFE 3in1 Original 15g Nescafe,058 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea prajita si macinata Rwanda 250g Malongo,5599 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino cu aroma de frisca 12.5g La Festa,044 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila Rich aroma 100g Davidoff,2600 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Optistart cacao 400g Nestle,875 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila Velvet 100g Jacobs,1331 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Specialitate Cafea Nescafe Cappuccino Original 13g Nescafe,064 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila Kronung 200g Jacobs,3194 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Mochaccino 22g La Festa,084 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila Gold 110 portii 200g Nescafe,3241 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Ciocolata calda 200g Simon Coll,1349 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Ciocolata calda Dark 25g La Festa,064 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant Rendez Vous 100g Fortuna,754 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila NESCAFE Brasero Strong Brasero 55 portii 100g Nescafe,1233 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Bautura instant ciocolata alba 25g La Festa,062 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cacao instant 300g Brumi,501 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant Rendez Vous 1.8g Fortuna,024 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cappuccino Classic 10g Doncafe,052 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila NESCAFE Brasero Mild Brasero 55 portii 100 g Nescafe,1258 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Specialitate Cafea NESCAFE Cappuccino Vanilie 13g Nescafe,084 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant Elita 1.8g Doncafe,024 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
"Amestec de cafea solubila, cacao, pudra pentru cafea si zahar, 3in1 Milka 18g Jacobs",063 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant Latte macchiato cu caramel To GO 22g Mokate,229 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Ciocolata calda Salty Caramel 250g Baru,2799 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila Gold 55 portii 100g Nescafe,1538 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cacao instant cu 10 vitamine 800g Delhaize,1349 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cicoare instant 100g Delhaize,749 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant Kronung 1.8g Jacobs,039 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila NESCAFE Brasero Original Brasero 27 portii 50g Nescafe,707 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila 300g Amigo,3098 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant si boabe fin macinate Fusion 90g Amigo,1342 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant 200g 365,1799 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea solubila 2in1 strong 10g La Festa,048 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant Selected 1.8g Doncafe,029 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
Cafea instant original 190g Doncafe,2053 Lei/buc,Cafea si Bauturi instant,20171006,m_image.js,v1
