nume,pret,sortimente,Date,RobotName,RobotVersion
Kornspitz 60gx3buc,2.67 Lei/buc 14.83 kilogram,Brutarie,20170906,cora,v1
Paine crocanta subtire multicereale Finn Crisp 175g,8.39 Lei/buc 47.94 kilogram,Brutarie,20170906,cora,v1
Paine cu malt/kg,6.50 Lei/kilogram,Brutarie,20170906,cora,v1
Roberto Crutoane Supe/Salate 125g,10.22 Lei/buc 81.76 kilogram,Brutarie,20170906,cora,v1
Paina taraneasca fara gluten Casereccio Schar 240g,18.20 Lei/buc 75.83 kilogram,Brutarie,20170906,cora,v1
Biscottes mulino paine 315g,8.41 Lei/buc 26.70 kilogram,Brutarie,20170906,cora,v1
Cora Baton 100g,1.98 Lei/buc 9.90 kilogram,Brutarie,20170906,cora,v1
Finn Crisp paine crocanta de secara 200g,7.88 Lei/buc 39.40 kilogram,Brutarie,20170906,cora,v1
Paine feliata fara gluten Pan Carre Dr Schar 2x200g,18.09 Lei/buc,Brutarie,20170906,cora,v1
Mirotex Pita 400g,4.51 Lei/buc 11.27 kilogram,Brutarie,20170906,cora,v1
Maryland paine alba fara gluten 400g,13.72 Lei/buc 45.73 kilogram,Brutarie,20170906,cora,v1
Bezgluten Painite Ciabatta fara Gluten 165g,9.03 Lei/buc 45.15 kilogram,Brutarie,20170906,cora,v1
Paine alba feliata fara gluten Bezgluten 300g,12.99 Lei/buc 43.30 kilogram,Brutarie,20170906,cora,v1
Bezgluten pesmet 400g,13.89 Lei/buc 34.73 kilogram,Brutarie,20170906,cora,v1
Paine Indiana Pappadums Patak's 100g,10.85 Lei/buc 108.50 kilogram,Brutarie,20170906,cora,v1
Gogoasa 50g,0.80 Lei/buc 16.00 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora chifla kaiser alba 55g,0.30 Lei/buc 5.45 kilogram,Patiserie si cofetarie,20170906,cora,v1
Mini-pave alba 80g,0.50 Lei/buc 6.25 kilogram,Patiserie si cofetarie,20170906,cora,v1
Prajitura Amandina cora 4x100g,9.96 Lei/buc 24.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Croissant cu cascaval 100g,1.69 Lei/buc 16.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Minitarte Cu Fructe,29.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Miniamandine,24.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Prajituri Asortate,27.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Cozonac cu nuca si cacao cora 500g,4.99 Lei/buc 9.98 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora chifla kaiser cu susan 55g,0.35 Lei/buc 6.36 kilogram,Patiserie si cofetarie,20170906,cora,v1
Croissant cu ciocolata 85g,1.69 Lei/buc 19.88 kilogram,Patiserie si cofetarie,20170906,cora,v1
Foietaj cu cereale/kg,19.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Mini-pave neagra 80g,0.50 Lei/buc 6.25 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Pateu Cu Branza 40g,1.00 Lei/buc 25.00 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora branzoaice 100g,1.79 Lei/buc 17.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Saleuri cu seminte cora,19.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Minipateuri Cu Branza,22.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Mini-eclere cu cacao/kg,29.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Fursecuri cu stafide,22.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Fursecuri Asortate,24.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Merdenea 100g,1.79 Lei/buc 17.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Minieclere Cu Crema De Vanilie,29.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Mini Choux A La Crème,34.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Gogoasa cu crema de visine cora 90G,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Tort coral,34.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Cozonac cu crema de ciocolata si rom Boromir 450g,8.72 Lei/buc 19.38 kilogram,Patiserie si cofetarie,20170906,cora,v1
Ecler cu cacao 100g,2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Tarta cu fructe cora 100g,2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Strudel Cu Branza 80G,1.79 Lei/buc 22.38 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora strudel 80g,1.79 Lei/buc 22.38 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 4x120g,11.16 Lei/buc 23.25 kilogram,Patiserie si cofetarie,20170906,cora,v1
Prajitura cora 100g,2.59 Lei/buc 25.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Minipateuri Cu Cascaval,22.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Ecler Cu Fructe 120G,3.59 Lei/buc 29.92 kilogram,Patiserie si cofetarie,20170906,cora,v1
Ecler cu ness cora 2x100G,5.98 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,2.59 Lei/buc 25.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Ecler cora 100g,2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Saleuri cu cascaval/kg,19.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora melc cu stafide si unt 90g,1.99 Lei/buc 22.11 kilogram,Patiserie si cofetarie,20170906,cora,v1
Prajitura cabana 100g,3.59 Lei/buc 35.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora cozonac 500g,3.99 Lei/buc 7.98 kilogram,Patiserie si cofetarie,20170906,cora,v1
Gogoasa cu crema de capsuni cora 90G,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20170906,cora,v1
Prajitura cabana cu arahide 100g,3.59 Lei/buc 35.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 2x100g,5.98 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Cozonac cu crema de lapte si frisca Boromir 450g,8.74 Lei/buc 19.42 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora melc cu stafide 70g,1.19 Lei/buc 17.00 kilogram,Patiserie si cofetarie,20170906,cora,v1
Pricomide/kg,49.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Ecler cu nes 100g,2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Minipateuri Cu Ciuperci,22.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora pain au chocolat 70g,1.99 Lei/buc 28.43 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora tort Foret Noire 1.3kg,29.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Saleuri cu seminte/kg,19.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Fursec Spritat,24.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Cremsnit cora 2x100g,4.58 Lei/buc 22.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Fursecuri Macarons Asortate,49.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Gogoasa cu crema cu aroma de vanilie cora 90G,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 2x100g,5.98 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 2x100g,5.98 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura Mousse Aux Fruits 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Grewe Cozonac 750g,15.82 Lei/buc 48.68 kilogram,Patiserie si cofetarie,20170906,cora,v1
Chec cu rahat si stafide/kg,19.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora cozonac 700g,8.99 Lei/buc 12.84 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Tort Diplomat Fructe,34.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Tort Mousse cu Ciocolata cora 1200g,49.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Gogoasa umplutura caise 90g,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,1.99 Lei/buc 19.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora prajitura 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Tarta cu fructe/kg,29.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
cora tort Mousse Aux Fruits 1.1kg,49.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Cozonac de post cu nuca si cacao cora 500g,4.99 Lei/buc 9.98 kilogram,Patiserie si cofetarie,20170906,cora,v1
cora Cozonac 500g,4.99 Lei/buc 9.98 kilogram,Patiserie si cofetarie,20170906,cora,v1
Croissant cu ciocolata cora 2x85g,3.38 Lei/buc 19.88 kilogram,Patiserie si cofetarie,20170906,cora,v1
Croissant cu cascaval cora 2x100g,3.38 Lei/buc 16.90 kilogram,Patiserie si cofetarie,20170906,cora,v1
Tort Napoca cora 700g,49.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Tort Mousse cu Caramel cora 1300g,49.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Tort Royal cora 800g,49.90 Lei/kilogram,Patiserie si cofetarie,20170906,cora,v1
Casoleta tarte barcute mici 260g,7.99 Lei/buc 30.73 kilogram,Patiserie si cofetarie,20170906,cora,v1
Casoleta tarte inimi mici 180g,7.99 Lei/buc 44.39 kilogram,Patiserie si cofetarie,20170906,cora,v1
Foietaj de patiserie cora 230g,3.99 Lei/buc 17.35 kilogram,Pizza si semipreparate,20170906,cora,v1
Aluat crocant cora 2x230g,5.49 Lei/buc 11.93 kilogram,Pizza si semipreparate,20170906,cora,v1
Mirotex Blat de Pizza 250g,2.25 Lei/buc 9.00 kilogram,Pizza si semipreparate,20170906,cora,v1
cora aluat pizza 260g,4.99 Lei/buc 19.19 kilogram,Pizza si semipreparate,20170906,cora,v1
Clatite Patrimoine Gourmand 240g,7.20 Lei/buc 30.00 kilogram,Pizza si semipreparate,20170906,cora,v1
Cartofiori de Covasna cu rozmarin 800g,6.99 Lei/buc 13.98 kilogram,Pizza si semipreparate,20170906,cora,v1
Cartofiori de Covasna picanti 800g,6.99 Lei/buc 13.98 kilogram,Pizza si semipreparate,20170906,cora,v1
Bella foi fine de placinta refrigerate 350g,4.15 Lei/buc 11.86 kilogram,Pizza si semipreparate,20170906,cora,v1
cora aluat fraged 230g,3.84 Lei/buc 16.70 kilogram,Pizza si semipreparate,20170906,cora,v1
Agricola snitel din piept de pui 200g,9.03 Lei/buc 45.15 kilogram,Pizza si semipreparate,20170906,cora,v1
Agricola cordon bleu din piept de pui 200g,8.71 Lei/buc 43.55 kilogram,Pizza si semipreparate,20170906,cora,v1
Cartofiori de Covasna cu marar si usturoi 800g,6.99 Lei/buc 13.98 kilogram,Pizza si semipreparate,20170906,cora,v1
Aluat crocant cu unt cora 230g,4.53 Lei/buc 19.70 kilogram,Pizza si semipreparate,20170906,cora,v1
cora Aluat Gros de Pizza 385g,6.99 Lei/buc 18.16 kilogram,Pizza si semipreparate,20170906,cora,v1
Agricola fantezie cu legume 220g,7.58 Lei/buc 34.45 kilogram,Pizza si semipreparate,20170906,cora,v1
Clatite Blinis cora 4x50g,3.95 Lei/buc 19.75 kilogram,Pizza si semipreparate,20170906,cora,v1
Aluat foietaj pentru tarta cora 280g,3.99 Lei/buc 14.25 kilogram,Pizza si semipreparate,20170906,cora,v1
Foi de lasagna cora 250g,5.99 Lei/buc 23.96 kilogram,Pizza si semipreparate,20170906,cora,v1
Ave chiftele de pui preparate,10.99 Lei/kilogram,Gata preparate,20170906,cora,v1
Salata de vinete cu ceapa Daniela's 250g,5.46 Lei/buc 21.84 kilogram,Gata preparate,20170906,cora,v1
Daniela'S Fasole Batuta 250G,5.19 Lei/buc 20.76 kilogram,Gata preparate,20170906,cora,v1
Daniela's humus cu ardei copti 250g,5.57 Lei/buc 22.28 kilogram,Gata preparate,20170906,cora,v1
Daniela'S Piept De Pui 210G,8.57 Lei/buc 40.81 kilogram,Gata preparate,20170906,cora,v1
Daniela's salata de ardei copti cu usturoi 250g,6.55 Lei/buc 26.20 kilogram,Gata preparate,20170906,cora,v1
Daniela'S Pui Shanghai 210G,7.46 Lei/buc 35.52 kilogram,Gata preparate,20170906,cora,v1
Daniela'S Salata Ardei Copti 250G,6.27 Lei/buc 25.08 kilogram,Gata preparate,20170906,cora,v1
Daniela'S Zacusca 250G,5.76 Lei/buc 23.04 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim Chiftele Piept Pui 200G,6.71 Lei/buc 33.55 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim Salata A La Rousse 250G,4.88 Lei/buc 19.52 kilogram,Gata preparate,20170906,cora,v1
Cheesburger Zimbo 2buc,11.21 Lei/buc 40.04 kilogram,Gata preparate,20170906,cora,v1
Agricola file de pui cu susan 200g,6.73 Lei/buc 33.65 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim Piept Pui 200G,12.05 Lei/buc 60.25 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim Pui Sanghai 200G,6.73 Lei/buc 33.65 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim Chiftele Porc 200G,7.45 Lei/buc 37.25 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim salata de vinete 250g,6.79 Lei/buc 27.16 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim salata de boeuf 250g,5.79 Lei/buc 23.16 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim Pulpe Pui Dezosate 200G,12.05 Lei/buc 60.25 kilogram,Gata preparate,20170906,cora,v1
Cris-Tim Snitel Piept Pui 200G,7.45 Lei/buc 37.25 kilogram,Gata preparate,20170906,cora,v1
Fulgi de fasole cora 90g,1.75 Lei/buc 19.44 kilogram,Gata preparate,20170906,cora,v1
Chiftele de cod cora 200g,8.99 Lei/buc 44.95 kilogram,Gata preparate,20170906,cora,v1
La minut mustar 300g,2.58 Lei/buc 8.60 kilogram,Sosuri,20170906,cora,v1
Olympia mustar clasic 300g,2.75 Lei/buc 8.76 litru,Sosuri,20170906,cora,v1
Tomi ketchup 500g,5.53 Lei/buc 11.06 kilogram,Sosuri,20170906,cora,v1
La minut mustar dulce 290g,2.62 Lei/buc 9.03 kilogram,Sosuri,20170906,cora,v1
Olympia mustar dulce 300g,2.75 Lei/buc 8.76 litru,Sosuri,20170906,cora,v1
Knorr mustar 270g,2.88 Lei/buc 10.67 kilogram,Sosuri,20170906,cora,v1
Univer usturoi 420g,4.99 Lei/buc 11.88 kilogram,Sosuri,20170906,cora,v1
Tomi ketchup 350g,4.71 Lei/buc 13.46 kilogram,Sosuri,20170906,cora,v1
Winny ketchup 500g,2.11 Lei/buc 4.22 kilogram,Sosuri,20170906,cora,v1
Knorr mustar 500g,5.69 Lei/buc 11.38 kilogram,Sosuri,20170906,cora,v1
Tomi ketchup 1kg,9.52 Lei/buc 9.52 kilogram,Sosuri,20170906,cora,v1
Cirio sos rosii 500g,4.49 Lei/buc 8.98 kilogram,Sosuri,20170906,cora,v1
Hellmann's tomato ketchup 490g,5.79 Lei/buc 12.87 kilogram,Sosuri,20170906,cora,v1
La Minut Mustar Iute 290g,2.60 Lei/buc 8.97 kilogram,Sosuri,20170906,cora,v1
Univer mustar 190g,1.29 Lei/buc 6.79 kilogram,Sosuri,20170906,cora,v1
Tomi ketchup 500g,5.23 Lei/buc 10.46 kilogram,Sosuri,20170906,cora,v1
Winny usturoi 500g,4.58 Lei/buc 9.16 kilogram,Sosuri,20170906,cora,v1
Olympia mustar iute 300g,2.75 Lei/buc 8.76 litru,Sosuri,20170906,cora,v1
Sos de maioneza Original Hellmann's 225ml,4.90 Lei/buc 21.78 litru,Sosuri,20170906,cora,v1
Univer ketchup 470g,4.22 Lei/buc 8.98 kilogram,Sosuri,20170906,cora,v1
Sos de maioneza Original Hellmann's 650ml,11.01 Lei/buc 16.94 litru,Sosuri,20170906,cora,v1
Spring ketchup 600g,1.89 Lei/buc 3.32 litru,Sosuri,20170906,cora,v1
Pasta de usturoi Spring 450ml,7.04 Lei/buc 15.64 litru,Sosuri,20170906,cora,v1
Ketchup de rosii Heinz 570g,8.49 Lei/buc 14.89 kilogram,Sosuri,20170906,cora,v1
Panzani sos 425g,9.68 Lei/buc 22.78 kilogram,Sosuri,20170906,cora,v1
Olympia mustar 300g,2.75 Lei/buc 8.76 litru,Sosuri,20170906,cora,v1
La Minut Mustar De Masa Flacon 490G,3.72 Lei/buc 7.59 kilogram,Sosuri,20170906,cora,v1
Hellmann's ketchup 490g,5.83 Lei/buc 12.96 kilogram,Sosuri,20170906,cora,v1
Ketchup picant Spring 500g,4.86 Lei/buc 9.72 kilogram,Sosuri,20170906,cora,v1
Knorr mustar cu hrean 270g,2.88 Lei/buc 10.67 kilogram,Sosuri,20170906,cora,v1
Winny ketchup 500g,2.14 Lei/buc 4.28 kilogram,Sosuri,20170906,cora,v1
Knorr mustar dulce 270g,2.88 Lei/buc 10.67 kilogram,Sosuri,20170906,cora,v1
cora usturoi 500g,4.74 Lei/buc 9.48 kilogram,Sosuri,20170906,cora,v1
Spring ketchup 600g,1.89 Lei/buc 3.32 litru,Sosuri,20170906,cora,v1
Ketchup dulce Spring 500g,4.87 Lei/buc 9.74 kilogram,Sosuri,20170906,cora,v1
Traditia Gustului cora mustar cu boabe de mustar 250g,3.51 Lei/buc 14.04 kilogram,Sosuri,20170906,cora,v1
Cirio sos rosii 700g,9.79 Lei/buc 13.99 kilogram,Sosuri,20170906,cora,v1
Winny maioneza 500g,3.57 Lei/buc 7.14 kilogram,Sosuri,20170906,cora,v1
Sos maioneza Univer 420g,4.74 Lei/buc 11.29 kilogram,Sosuri,20170906,cora,v1
Tomi ketchup 350g,4.40 Lei/buc 12.57 kilogram,Sosuri,20170906,cora,v1
Heinz ketchup de rosii 342g,5.49 Lei/buc 16.05 kilogram,Sosuri,20170906,cora,v1
Panzani sos 370g,9.99 Lei/buc 27.00 kilogram,Sosuri,20170906,cora,v1
Bunatati de la bunica mustar dulce 270g,3.59 Lei/buc,Sosuri,20170906,cora,v1
Hellmann's original maioneza 420ml,8.29 Lei/buc 19.74 litru,Sosuri,20170906,cora,v1
Sos Bolognese Champignon Panzani 400g,9.59 Lei/buc 23.97 kilogram,Sosuri,20170906,cora,v1
Heinz ketchup de rosii cu zahar 550g,8.89 Lei/buc 16.16 kilogram,Sosuri,20170906,cora,v1
Panzani sos 400g,7.69 Lei/buc 19.23 kilogram,Sosuri,20170906,cora,v1
Ketchup dulce Regal 450g,3.92 Lei/buc 8.71 kilogram,Sosuri,20170906,cora,v1
Winny mustar 280g,1.52 Lei/buc 5.43 kilogram,Sosuri,20170906,cora,v1
Panzani Sos Basilico 400G,7.49 Lei/buc 18.72 kilogram,Sosuri,20170906,cora,v1
Ketchup de rosii picant Heinz 570g,8.18 Lei/buc 14.35 kilogram,Sosuri,20170906,cora,v1
Barilla basilico sos 400g,8.81 Lei/buc 22.03 kilogram,Sosuri,20170906,cora,v1
Univer ardei 200g,4.56 Lei/buc 22.80 kilogram,Sosuri,20170906,cora,v1
Ketchup iute Univer 470g,4.27 Lei/buc 9.09 kilogram,Sosuri,20170906,cora,v1
Cirio sos rosii 680g,9.66 Lei/buc 13.80 kilogram,Sosuri,20170906,cora,v1
Ketchup Develey 250g,4.09 Lei/buc 16.36 kilogram,Sosuri,20170906,cora,v1
Panzani sos 400g,7.92 Lei/buc 19.80 kilogram,Sosuri,20170906,cora,v1
Smak hrean 175g,3.22 Lei/buc 18.40 kilogram,Sosuri,20170906,cora,v1
Olympia mustar cu boabe 300g,3.89 Lei/buc 12.97 kilogram,Sosuri,20170906,cora,v1
Barilla sos 400g,9.17 Lei/buc 22.92 kilogram,Sosuri,20170906,cora,v1
Maille mustar 230g,7.61 Lei/buc 38.05 litru,Sosuri,20170906,cora,v1
Bunatati de la bunica mustar 440g,5.03 Lei/buc 11.43 kilogram,Sosuri,20170906,cora,v1
Bunatati de la bunica mustar 500g,5.86 Lei/buc 11.72 kilogram,Sosuri,20170906,cora,v1
Tomi ketchup 350g,5.37 Lei/buc 15.34 kilogram,Sosuri,20170906,cora,v1
Univer maioneza 620g,6.59 Lei/buc 10.63 kilogram,Sosuri,20170906,cora,v1
cora ketchup 500g,3.60 Lei/buc 7.20 kilogram,Sosuri,20170906,cora,v1
Panzani sos 425g,7.80 Lei/buc 18.35 kilogram,Sosuri,20170906,cora,v1
Mustar din Tecuci clasic Olympia 200g,2.22 Lei/buc 11.10 kilogram,Sosuri,20170906,cora,v1
cora sos 420g,5.18 Lei/buc 12.33 kilogram,Sosuri,20170906,cora,v1
Panzani sos 4 branzeturi Premium 370g,10.13 Lei/buc 27.38 kilogram,Sosuri,20170906,cora,v1
Sos de maioneza Maiomix Regal 420g,4.02 Lei/buc 9.57 kilogram,Sosuri,20170906,cora,v1
Univer maioneza 420g,4.99 Lei/buc 11.88 kilogram,Sosuri,20170906,cora,v1
Winny mustar 280g,1.76 Lei/buc 6.29 kilogram,Sosuri,20170906,cora,v1
Ketchup picant Tomi 1Kg,9.52 Lei/buc 9.52 kilogram,Sosuri,20170906,cora,v1
Ketchup Heinz 1Kg,13.10 Lei/buc 13.10 kilogram,Sosuri,20170906,cora,v1
Barilla sos 400g,8.87 Lei/buc 22.17 kilogram,Sosuri,20170906,cora,v1
Hellmann s sos 225ml,5.30 Lei/buc 23.56 litru,Sosuri,20170906,cora,v1
Univer mustar 190g,1.94 Lei/buc 10.21 kilogram,Sosuri,20170906,cora,v1
Smak mustar 190g,3.99 Lei/buc 21.00 kilogram,Sosuri,20170906,cora,v1
Bunatati de la bunica mustar dulce 440g,5.03 Lei/buc 11.43 kilogram,Sosuri,20170906,cora,v1
Sos de usturoi Olympia 50g,1.12 Lei/buc 22.40 kilogram,Sosuri,20170906,cora,v1
Ketchup clasic Polimark 500g,4.49 Lei/buc 8.98 kilogram,Sosuri,20170906,cora,v1
Univer ketchup 470g,6.25 Lei/buc 8.93 kilogram,Sosuri,20170906,cora,v1
Sos de rosii cu busuioc Panzani 210g,4.27 Lei/buc 20.33 kilogram,Sosuri,20170906,cora,v1
Cirio sos rosii 400g,6.49 Lei/buc 16.22 kilogram,Sosuri,20170906,cora,v1
Univer mustar 190g,1.35 Lei/buc 7.11 kilogram,Sosuri,20170906,cora,v1
Winny mustar 500g,2.62 Lei/buc 5.24 kilogram,Sosuri,20170906,cora,v1
Ketchup dulce Olympia 500g,4.82 Lei/buc 9.64 kilogram,Sosuri,20170906,cora,v1
Bunatati de la bunica mustar 500g,5.82 Lei/buc 11.64 kilogram,Sosuri,20170906,cora,v1
Panzani sos 400g,7.69 Lei/buc 19.23 kilogram,Sosuri,20170906,cora,v1
cora sos 420g,4.12 Lei/buc 9.81 kilogram,Sosuri,20170906,cora,v1
Winny mustar 500g,2.52 Lei/buc 5.04 kilogram,Sosuri,20170906,cora,v1
Ketchup picant Regal 450 g,3.90 Lei/buc 8.67 kilogram,Sosuri,20170906,cora,v1
Univer ardei 200g,4.60 Lei/buc 23.00 kilogram,Sosuri,20170906,cora,v1
Univer Mustar Flacon 640G,5.26 Lei/buc 8.22 kilogram,Sosuri,20170906,cora,v1
Univer mustar natural 440g,3.97 Lei/buc 9.02 kilogram,Sosuri,20170906,cora,v1
cora mustar de Dijon 280g,4.59 Lei/buc 16.39 kilogram,Sosuri,20170906,cora,v1
Ketchup pentru pizza Tomi 500g,6.01 Lei/buc 12.02 kilogram,Sosuri,20170906,cora,v1
Sos provancale Panzani 210g,4.27 Lei/buc 20.33 kilogram,Sosuri,20170906,cora,v1
Sos Hamburger Univer 420g,5.99 Lei/buc 14.26 kilogram,Sosuri,20170906,cora,v1
Ketchup iute Polimark 500g,4.47 Lei/buc 8.94 kilogram,Sosuri,20170906,cora,v1
Mustar cu hrean cora 280g,2.29 Lei/buc 8.18 kilogram,Sosuri,20170906,cora,v1
cora mustar iute 280g,2.36 Lei/buc 8.43 kilogram,Sosuri,20170906,cora,v1
cora maioneza 500g,4.47 Lei/buc 8.94 kilogram,Sosuri,20170906,cora,v1
La Grande famiglia mustar 300g,2.38 Lei/buc 7.93 kilogram,Sosuri,20170906,cora,v1
Sosul picant Fuchs 100ml,6.72 Lei/buc 67.20 kilogram,Sosuri,20170906,cora,v1
Hame hrean clasic 160g,3.29 Lei/buc 20.56 kilogram,Sosuri,20170906,cora,v1
Smak mustar rusesc 180g,3.99 Lei/buc 22.17 kilogram,Sosuri,20170906,cora,v1
cora sos 420g,5.27 Lei/buc 12.55 kilogram,Sosuri,20170906,cora,v1
cora sos 420g,5.27 Lei/buc 12.55 kilogram,Sosuri,20170906,cora,v1
Mustar clasic cora 280g,2.28 Lei/buc 8.14 kilogram,Sosuri,20170906,cora,v1
Sos Barbecue Univer 290g,5.55 Lei/buc 20.56 kilogram,Sosuri,20170906,cora,v1
Tomi ketchup 500g,5.35 Lei/buc 10.70 kilogram,Sosuri,20170906,cora,v1
Ketchup dulce Tomi cel Viteaz 435g,6.15 Lei/buc 14.14 kilogram,Sosuri,20170906,cora,v1
Sos de usturoi heinz 250ml,12.54 Lei/buc 50.16 litru,Sosuri,20170906,cora,v1
Sos Tartar Spak 250ml,4.70 Lei/buc 18.80 kilogram,Sosuri,20170906,cora,v1
Hellmann's original maioneza 420ml,8.62 Lei/buc 20.52 litru,Sosuri,20170906,cora,v1
cora sos 500g,3.68 Lei/buc 7.36 kilogram,Sosuri,20170906,cora,v1
Sos maioneza Spring 450ml,7.58 Lei/buc 16.84 litru,Sosuri,20170906,cora,v1
La Grande famiglia mustar 300g,2.51 Lei/buc 8.37 kilogram,Sosuri,20170906,cora,v1
Heinz Sos Bolognese 500g,9.82 Lei/buc 19.64 kilogram,Sosuri,20170906,cora,v1
Cio mustar cu hrean 200g,1.99 Lei/buc 9.95 kilogram,Sosuri,20170906,cora,v1
Mustar din Tecuci iute Olympia 200g,2.30 Lei/buc 11.50 kilogram,Sosuri,20170906,cora,v1
Mustar frantuzesc Kamis 185g,4.35 Lei/buc 23.51 kilogram,Sosuri,20170906,cora,v1
Hamker maioneza 482g,6.43 Lei/buc 12.86 kilogram,Sosuri,20170906,cora,v1
Cirio sos rosii 700g,10.64 Lei/buc 15.20 kilogram,Sosuri,20170906,cora,v1
Mustar clasic Polimark 100g,1.35 Lei/buc 13.50 kilogram,Sosuri,20170906,cora,v1
cora ketchup iute 500g,3.51 Lei/buc 7.02 kilogram,Sosuri,20170906,cora,v1
Otma ketchup bio 310g,6.62 Lei/buc 21.35 kilogram,Sosuri,20170906,cora,v1
