nume,pret,sortimente,Date,RobotName,RobotVersion
Puerto del Gusto ton bucati in ulei vegetal 160g,6.46 Lei/buc 40.38 kilogram,Conserve si muraturi,20171101,cora,v1
Raureni pasta de tomate 310g,4.58 4.32 Lei/buc 13.94 kilogram,Conserve si muraturi,20171101,cora,v1
Rio mare salata ton 160g,14.14 Lei/buc 88.38 kilogram,Conserve si muraturi,20171101,cora,v1
Heinz fasole 415g,5.52 Lei/buc 13.30 kilogram,Conserve si muraturi,20171101,cora,v1
cora naut 800g,6.14 Lei/buc 7.67 kilogram,Conserve si muraturi,20171101,cora,v1
Szatmar gogosari sferturi 750g,16.66 Lei/buc 9.80 litru,Conserve si muraturi,20171101,cora,v1
Fasole cu ciolan Sadu 300g,4.34 Lei/buc 14.47 kilogram,Conserve si muraturi,20171101,cora,v1
Bulion Raureni 1050g,7.30 Lei/buc 6.95 kilogram,Conserve si muraturi,20171101,cora,v1
D&#39;Aucy mazare 800g,6.72 Lei/buc 8.40 kilogram,Conserve si muraturi,20171101,cora,v1
Winny tocana 300g,2.46 Lei/buc 8.20 kilogram,Conserve si muraturi,20171101,cora,v1
Olympia porumb 340g,3.98 Lei/buc 11.71 kilogram,Conserve si muraturi,20171101,cora,v1
Sadu Carne Porc 300G,4.92 Lei/buc 16.40 kilogram,Conserve si muraturi,20171101,cora,v1
Sadu Fasole Cu Costita Afumata 300G,4.53 Lei/buc 15.10 kilogram,Conserve si muraturi,20171101,cora,v1
KFJ Ciuperci de padure in saramura dulce 314ml,6.35 Lei/buc 20.22 litru,Conserve si muraturi,20171101,cora,v1
Korab sardina file ulei floarea soarelui 170g,6.23 Lei/buc 36.65 kilogram,Conserve si muraturi,20171101,cora,v1
Ton maruntit in suc propriu Hame 185g,5.99 Lei/buc 32.38 kilogram,Conserve si muraturi,20171101,cora,v1
Mazza sos rosii 690g,5.35 Lei/buc 7.75 kilogram,Conserve si muraturi,20171101,cora,v1
Ton in suc propriu Rio Mare 3x160g,28.80 Lei/buc,Conserve si muraturi,20171101,cora,v1
Rosii pasate Heinz 500g,4.73 Lei/buc 9.46 kilogram,Conserve si muraturi,20171101,cora,v1
Cirio pulpa rosii 400g,4.97 Lei/buc 12.42 kilogram,Conserve si muraturi,20171101,cora,v1
Ardei Pfefferoni in otet Globus 350g,4.15 Lei/buc 11.22 litru,Conserve si muraturi,20171101,cora,v1
Zacusca de vinete Meniu de-a gata 300g,3.94 Lei/buc 13.13 kilogram,Conserve si muraturi,20171101,cora,v1
Sfecla rondele Spring foods 720g,3.91 Lei/buc 5.43 kilogram,Conserve si muraturi,20171101,cora,v1
Rio Mare Pate de ton 2x84g,15.24 Lei/buc 90.71 kilogram,Conserve si muraturi,20171101,cora,v1
Fasole cu costita afumata Mandy Foods 300g,5.08 Lei/buc 16.93 kilogram,Conserve si muraturi,20171101,cora,v1
Scandia Sibiu carne vita 300g,9.99 Lei/buc 33.30 kilogram,Conserve si muraturi,20171101,cora,v1
Iahnie de fasole Sadu 300g,3.34 Lei/buc 11.13 kilogram,Conserve si muraturi,20171101,cora,v1
Merve hering 170g,6.93 Lei/buc 40.76 kilogram,Conserve si muraturi,20171101,cora,v1
Ton in ulei de masline Calvo 160g,11.39 Lei/buc 71.19 kilogram,Conserve si muraturi,20171101,cora,v1
Ton in suc propriu Rio Mare 160g,14.40 Lei/buc 90.00 kilogram,Conserve si muraturi,20171101,cora,v1
Calvo ton 4x80g,25.30 Lei/buc,Conserve si muraturi,20171101,cora,v1
Rosii tocate in suc de rosii Heinz 400g,4.73 Lei/buc 11.83 kilogram,Conserve si muraturi,20171101,cora,v1
Bucegi Carne Vita 300G,6.88 Lei/buc 22.93 kilogram,Conserve si muraturi,20171101,cora,v1
Giana conserva de sardine in ulei si suc propriu 125g,4.67 Lei/buc 37.36 kilogram,Conserve si muraturi,20171101,cora,v1
Traditia Gustului cora zacusca 300g,3.51 Lei/buc 11.70 kilogram,Conserve si muraturi,20171101,cora,v1
Hame ton 185g,8.53 Lei/buc 46.11 kilogram,Conserve si muraturi,20171101,cora,v1
Pate de macrou Mandy Foods 145g,3.61 2.79 Lei/buc 19.24 kilogram,Conserve si muraturi,20171101,cora,v1
Fasole batuta cu sos de ceapa Bunatati de Topoloveni 250g,4.39 Lei/buc 17.56 kilogram,Conserve si muraturi,20171101,cora,v1
Capricii si Delicii zacusca picanta 550g,11.48 Lei/buc 20.87 kilogram,Conserve si muraturi,20171101,cora,v1
Fasole verde pastai Bonduelle Clasic 400g,6.06 Lei/buc 15.15 kilogram,Conserve si muraturi,20171101,cora,v1
Scandia Sibiu ciorba vacuta 400g,7.35 Lei/buc 18.37 kilogram,Conserve si muraturi,20171101,cora,v1
Gogonele in otet Raureni 700g,3.85 Lei/buc 5.50 kilogram,Conserve si muraturi,20171101,cora,v1
Merve hering 170g,6.72 Lei/buc 39.53 kilogram,Conserve si muraturi,20171101,cora,v1
King Oscar macrou 170g,9.14 Lei/buc 53.76 kilogram,Conserve si muraturi,20171101,cora,v1
Mutii Pulpa Rosii 400g,4.64 Lei/buc 11.60 kilogram,Conserve si muraturi,20171101,cora,v1
Giana conserva de ton bucati in ulei vegetal 170g,8.00 Lei/buc 47.06 kilogram,Conserve si muraturi,20171101,cora,v1
File de macrou marinat cora 169g,5.79 Lei/buc 34.26 kilogram,Conserve si muraturi,20171101,cora,v1
Lotka Macrou file in sos tomat 115g,5.04 4.75 Lei/buc 41.30 kilogram,Conserve si muraturi,20171101,cora,v1
Merve macrou 170g,7.92 Lei/buc 46.59 kilogram,Conserve si muraturi,20171101,cora,v1
Rosii decojite Cirio 3x400g,13.68 Lei/buc,Conserve si muraturi,20171101,cora,v1
Giana Sasole rosie Kidney in saramura 425ml,3.87 Lei/buc 9.11 litru,Conserve si muraturi,20171101,cora,v1
Fasole cu carnati afumati Sadu 300g,4.61 Lei/buc 15.37 kilogram,Conserve si muraturi,20171101,cora,v1
Sardine in ulei vegetal DeFish 125g,4.18 Lei/buc 33.44 kilogram,Conserve si muraturi,20171101,cora,v1
Pate Rustico de ton cu masline Rio Mare 115g,14.37 Lei/buc 124.96 kilogram,Conserve si muraturi,20171101,cora,v1
Fasole cu carnati afumati Mandy Foods 300g,5.04 Lei/buc 16.80 kilogram,Conserve si muraturi,20171101,cora,v1
D&#39;Aucy porumb 340g,4.36 Lei/buc 12.82 kilogram,Conserve si muraturi,20171101,cora,v1
Winny carne vita 300g,4.33 3.98 Lei/buc 13.27 kilogram,Conserve si muraturi,20171101,cora,v1
Pachet Sultan Pasta Tomate 720G + Bulion 200G,10.37 Lei/buc,Conserve si muraturi,20171101,cora,v1
Defne ardei 700g,11.97 10.24 Lei/buc 14.63 kilogram,Conserve si muraturi,20171101,cora,v1
Nutella crema alune 400g,12.31 Lei/buc 30.78 kilogram,Miere si dulceata,20171101,cora,v1
Nutella crema cu cacao 750g,19.41 Lei/buc 25.88 kilogram,Miere si dulceata,20171101,cora,v1
Roua florilor breakfast miere poliflora 950g,18.71 Lei/buc 19.69 kilogram,Miere si dulceata,20171101,cora,v1
Fineti crema cacao 400g,8.29 Lei/buc 20.72 kilogram,Miere si dulceata,20171101,cora,v1
Crema de alune cu cacao Nutella 200g,7.90 Lei/buc 39.50 kilogram,Miere si dulceata,20171101,cora,v1
Fineti crema cacao 200g,5.25 Lei/buc 26.25 kilogram,Miere si dulceata,20171101,cora,v1
Finetti Crema Cacao si Vanilie Bicolora 19G,0.68 Lei/buc 35.79 kilogram,Miere si dulceata,20171101,cora,v1
Fineti crema cacao 400g,9.14 8.52 Lei/buc 21.30 kilogram,Miere si dulceata,20171101,cora,v1
Raureni magiun 350g,9.46 Lei/buc 27.03 kilogram,Miere si dulceata,20171101,cora,v1
Fineti crema cacao 200g,5.51 Lei/buc 27.55 kilogram,Miere si dulceata,20171101,cora,v1
Fineti Dips cu jucarie Kids 30g,2.09 Lei/buc,Miere si dulceata,20171101,cora,v1
Finetti Crema Cacao si Alune 600G,12.69 Lei/buc 21.15 kilogram,Miere si dulceata,20171101,cora,v1
Winny crema cu cacao 400g,4.83 Lei/buc 12.08 kilogram,Miere si dulceata,20171101,cora,v1
Maxim&#39;s unt arahide 340g,9.35 Lei/buc 27.50 kilogram,Miere si dulceata,20171101,cora,v1
Gem de prune Raureni 370g,5.53 Lei/buc 14.95 kilogram,Miere si dulceata,20171101,cora,v1
Winny gem piersici 370g,3.71 Lei/buc 10.03 kilogram,Miere si dulceata,20171101,cora,v1
Finetti Crema Cacao si Alune 1KG,19.89 Lei/buc 19.89 kilogram,Miere si dulceata,20171101,cora,v1
Winny crema cu nuci 400g,4.98 Lei/buc 12.45 kilogram,Miere si dulceata,20171101,cora,v1
Gem de capsuni Raureni 370g,7.08 Lei/buc 19.14 kilogram,Miere si dulceata,20171101,cora,v1
Winny gem caise 370g,4.16 Lei/buc 11.24 kilogram,Miere si dulceata,20171101,cora,v1
Miere poliflora Albina Carpatina 400g,10.51 Lei/buc 26.28 kilogram,Miere si dulceata,20171101,cora,v1
Finetti Crema Cacao Alune si Lapte 600G,13.13 Lei/buc 21.88 kilogram,Miere si dulceata,20171101,cora,v1
Raureni Dulceata Visine 350G,9.88 Lei/buc 28.23 kilogram,Miere si dulceata,20171101,cora,v1
Eco di Melio miere 500g,16.93 16.08 Lei/buc 32.16 kilogram,Miere si dulceata,20171101,cora,v1
Raureni gem caise 370g,6.92 Lei/buc 18.70 kilogram,Miere si dulceata,20171101,cora,v1
Winny gem prune 370g,3.72 Lei/buc 10.05 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Albina Carpatina 400g,15.70 Lei/buc 39.25 kilogram,Miere si dulceata,20171101,cora,v1
Crema de cacao si crema lapte Fineti Double Spread 1kg,20.72 Lei/buc 20.72 kilogram,Miere si dulceata,20171101,cora,v1
Miere de tei Roua Florilor 500g,13.62 Lei/buc 27.24 kilogram,Miere si dulceata,20171101,cora,v1
Roua florilor miere 950g,24.45 Lei/buc 25.74 kilogram,Miere si dulceata,20171101,cora,v1
Gem de caise Arovit 360g,4.62 Lei/buc 12.83 kilogram,Miere si dulceata,20171101,cora,v1
Miere de tei Roua Florilor 275g,8.17 Lei/buc 29.71 kilogram,Miere si dulceata,20171101,cora,v1
Eco di Melio miere 500g,26.77 25.44 Lei/buc 50.88 kilogram,Miere si dulceata,20171101,cora,v1
cora dulceata de visine 370g,7.59 Lei/buc 20.51 kilogram,Miere si dulceata,20171101,cora,v1
Gem de piersici Raureni 370g,4.97 Lei/buc 13.43 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Albina Carpatina 750g,28.55 Lei/buc 38.07 kilogram,Miere si dulceata,20171101,cora,v1
Apidava miere poliflora 500g,13.15 Lei/buc 26.30 kilogram,Miere si dulceata,20171101,cora,v1
Miere poliflora Albina Carpatina 750g,18.16 Lei/buc 24.21 kilogram,Miere si dulceata,20171101,cora,v1
Miere poliflora Roua Florilor 275g,7.63 Lei/buc 27.75 kilogram,Miere si dulceata,20171101,cora,v1
Gem de visine Raureni 370g,7.06 Lei/buc 19.08 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Roua Florilor 275g,12.72 Lei/buc 46.25 kilogram,Miere si dulceata,20171101,cora,v1
Arovit gem fructe padure 225g,4.34 Lei/buc 19.29 kilogram,Miere si dulceata,20171101,cora,v1
Gem de capsuni Winny 360g,4.67 Lei/buc 12.97 kilogram,Miere si dulceata,20171101,cora,v1
Crema de alune cu cacao fara zahar adaugat Monteoro 350g,14.29 Lei/buc 40.83 kilogram,Miere si dulceata,20171101,cora,v1
Raureni dulceata 350g,13.49 Lei/buc 38.54 kilogram,Miere si dulceata,20171101,cora,v1
Gem de zmeura Winny 360g,4.67 Lei/buc 12.97 kilogram,Miere si dulceata,20171101,cora,v1
Gem de capsuni Arovit 360g,4.50 Lei/buc 12.50 kilogram,Miere si dulceata,20171101,cora,v1
Arovit gem caise 225g,4.34 Lei/buc 19.29 kilogram,Miere si dulceata,20171101,cora,v1
Piure de castane Raureni 350g,11.70 Lei/buc 33.43 kilogram,Miere si dulceata,20171101,cora,v1
Miere de albine ecologica tei Fagurele Auriu 400g,14.04 13.19 Lei/buc 32.97 kilogram,Miere si dulceata,20171101,cora,v1
Gem cirese negre St. Dalfour 284g,11.13 Lei/buc 39.19 kilogram,Miere si dulceata,20171101,cora,v1
Polen granule Albina Carpatica 110g,11.45 Lei/buc 104.09 kilogram,Miere si dulceata,20171101,cora,v1
Gem afine St. Dalfour 284g,12.97 Lei/buc 45.67 kilogram,Miere si dulceata,20171101,cora,v1
cora dulceata de capsuni 370g,7.59 Lei/buc 20.51 kilogram,Miere si dulceata,20171101,cora,v1
Gem de mure Winny 360g,4.67 Lei/buc 12.97 kilogram,Miere si dulceata,20171101,cora,v1
Bio All Green crema desert 400g,21.96 Lei/buc 54.90 kilogram,Miere si dulceata,20171101,cora,v1
"Gem asortat de capsuni Arovit 1,4Kg",11.93 Lei/buc 8.52 kilogram,Miere si dulceata,20171101,cora,v1
Arovit gem visine 360g,4.59 Lei/buc 12.75 kilogram,Miere si dulceata,20171101,cora,v1
cora dulceata de afine 370g,12.19 Lei/buc 32.95 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de cirese Raureni 350g,8.63 Lei/buc 24.66 kilogram,Miere si dulceata,20171101,cora,v1
Crema tartinabila Nature Bio 400g,15.73 Lei/buc 39.32 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de ardei iute Bunatati de Topoloveni 270g,8.98 Lei/buc 33.26 kilogram,Miere si dulceata,20171101,cora,v1
cora crema cu alune 750g,14.93 Lei/buc 19.91 kilogram,Miere si dulceata,20171101,cora,v1
Miere de tei Fagurele Auriu 500g,15.21 Lei/buc 30.42 kilogram,Miere si dulceata,20171101,cora,v1
Gem de cirese Winny 360g,4.30 Lei/buc 11.94 kilogram,Miere si dulceata,20171101,cora,v1
Serbet de trandafir Daily 200g,7.51 6.30 Lei/buc 31.50 kilogram,Miere si dulceata,20171101,cora,v1
Miere poliflora Roua florilor 500g,13.69 Lei/buc 27.38 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata fructe de padure Arovit 340g,7.34 Lei/buc 21.59 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de mure Raureni 350g,9.75 Lei/buc 27.86 kilogram,Miere si dulceata,20171101,cora,v1
Raureni Dulceata Coacaze 350G,8.69 Lei/buc 24.83 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata capsuni El Rashidi El Mizan 340g,6.81 Lei/buc 20.03 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata smochine El Rashidi El Mizan 340g,6.59 Lei/buc 19.38 kilogram,Miere si dulceata,20171101,cora,v1
Crema de ciocolata neagra tartinabila Nusco 400g,9.66 Lei/buc 24.15 kilogram,Miere si dulceata,20171101,cora,v1
Nature Bio gem caise 375g,10.54 Lei/buc 28.49 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Roua florilor 500g,22.66 Lei/buc 45.32 kilogram,Miere si dulceata,20171101,cora,v1
Allos unt arahide227g,19.83 Lei/buc 87.36 kilogram,Miere si dulceata,20171101,cora,v1
cora dulceata 370g,6.14 Lei/buc 16.59 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de afine Bun de Tot Dacia Plant 360g,20.19 Lei/buc 56.08 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Roua Florilor 500g,21.72 Lei/buc 43.44 kilogram,Miere si dulceata,20171101,cora,v1
Gem de visine Winny 370g,4.72 Lei/buc 12.76 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de caise Arovit 340g,7.36 Lei/buc 21.65 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de visine Arovit 335g,7.50 Lei/buc 22.06 kilogram,Miere si dulceata,20171101,cora,v1
Olympia dulceata de zmeura 300 g,11.03 Lei/buc 36.77 kilogram,Miere si dulceata,20171101,cora,v1
Miere poliflora Roua florilor 250g,7.81 Lei/buc 31.24 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Roua florilor 250g,13.78 Lei/buc 55.12 kilogram,Miere si dulceata,20171101,cora,v1
Fagurele Auriu Miere Tei 950G,25.76 Lei/buc 27.12 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata din fructe de padure Bun de Tot Dacia Plant 360g,20.19 Lei/buc 56.08 kilogram,Miere si dulceata,20171101,cora,v1
Crema de ciocolata alba tartinabila Nusco 400g,11.12 Lei/buc 27.80 kilogram,Miere si dulceata,20171101,cora,v1
Gem extra de capsuni Nature Bio 375g,10.54 Lei/buc 28.11 kilogram,Miere si dulceata,20171101,cora,v1
Gem de zmeura St. Dalfour 284g,11.31 Lei/buc 39.82 kilogram,Miere si dulceata,20171101,cora,v1
Pasta de macese Bun de tot Dacia Plant 360g,18.17 Lei/buc 50.47 kilogram,Miere si dulceata,20171101,cora,v1
Gem extra de cirese negre Schwartau 340g,12.02 Lei/buc 35.35 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de capsuni Arovit 340g,7.41 Lei/buc 23.16 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de gogonele cu nuci Bunatati de Topoloveni 340g,7.74 Lei/buc 22.76 kilogram,Miere si dulceata,20171101,cora,v1
Olympia dulceata de trandafiri 300 g,10.45 Lei/buc 34.83 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Roua Florilor 950g,40.34 Lei/buc 42.46 kilogram,Miere si dulceata,20171101,cora,v1
cora dulceata 240g,7.02 Lei/buc 29.25 kilogram,Miere si dulceata,20171101,cora,v1
Nature Bio dulceata zmeura 325g,13.18 Lei/buc 40.55 kilogram,Miere si dulceata,20171101,cora,v1
Fagurele Auriu Miere 950G,24.43 Lei/buc 25.72 kilogram,Miere si dulceata,20171101,cora,v1
Roua Dulceata de Afine 250g,10.73 Lei/buc 42.92 kilogram,Miere si dulceata,20171101,cora,v1
Olympia dulceata visine 300g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171101,cora,v1
Energizant cu polen si laptisor Albina Carpatina 360g,18.71 Lei/buc 51.97 kilogram,Miere si dulceata,20171101,cora,v1
Schwartau Dulceata de afine 340g,15.60 Lei/buc 45.88 kilogram,Miere si dulceata,20171101,cora,v1
Scwartau dulceata 340g,11.85 Lei/buc 34.85 kilogram,Miere si dulceata,20171101,cora,v1
Gem 4 fructe St. Dalfour 284g,11.26 Lei/buc 39.65 kilogram,Miere si dulceata,20171101,cora,v1
cora crema cu alune 400g,10.99 Lei/buc 27.47 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Albina Carpatina 500g,21.75 Lei/buc 43.50 kilogram,Miere si dulceata,20171101,cora,v1
cora dulceata de trandafir 240g,6.14 Lei/buc 25.58 kilogram,Miere si dulceata,20171101,cora,v1
cora dulceata 370g,7.02 Lei/buc 18.97 kilogram,Miere si dulceata,20171101,cora,v1
Fagurele Auriu Miere 500G,14.52 Lei/buc 29.04 kilogram,Miere si dulceata,20171101,cora,v1
Miere de floarea soarelui 100% naturala Fagurele Auriu 950g,24.20 Lei/buc 25.47 kilogram,Miere si dulceata,20171101,cora,v1
Gem de caise St. Dalfour 284g,11.20 Lei/buc 39.44 kilogram,Miere si dulceata,20171101,cora,v1
Scwartau dulceata 340g,11.95 Lei/buc 35.15 kilogram,Miere si dulceata,20171101,cora,v1
Darbo Reform Gem De Cirese Cu Calorii Reduse 220g,11.25 Lei/buc 51.14 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de struguri Raureni 350 g,8.40 Lei/buc 24.00 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de dovleac Bunatati de Topoloveni 340g,7.30 Lei/buc 29.20 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de ceapa Bunatati de Topoloveni 270g,8.24 Lei/buc 32.96 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata zmeura El Rashidi El Mizan 340g,7.18 Lei/buc 21.12 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam cu fagure Fagurele Auriu 400g,20.28 Lei/buc 50.70 kilogram,Miere si dulceata,20171101,cora,v1
Angelis dulceata de zmeura 680 g,19.86 Lei/buc 29.21 kilogram,Miere si dulceata,20171101,cora,v1
Olympia dulceata de capsuni 300 g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171101,cora,v1
Olympia dulceata de mure 300 g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171101,cora,v1
Apis miere 250g,11.24 Lei/buc 44.96 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de cirese albe cora 240g,7.02 Lei/buc 29.25 kilogram,Miere si dulceata,20171101,cora,v1
Serbet de capsuni Daily 200g,7.51 6.30 Lei/buc 31.50 kilogram,Miere si dulceata,20171101,cora,v1
Bonne Maman marmelada portocale 370g,11.54 Lei/buc 31.19 kilogram,Miere si dulceata,20171101,cora,v1
Miere de salcam Fagurele Auriu 500g,22.94 Lei/buc 45.88 kilogram,Miere si dulceata,20171101,cora,v1
Nature Bio Gem De Portocale 370G,10.54 Lei/buc 28.49 kilogram,Miere si dulceata,20171101,cora,v1
Gem de caise rosii de Roussillon Patrimoine Gourmand 325g,11.42 Lei/buc 35.14 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata Extra de zmeura Bonne Maman 370g,17.20 Lei/buc 46.49 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata Extra de visine Bonne Maman 370g,17.20 Lei/buc 46.49 kilogram,Miere si dulceata,20171101,cora,v1
Miere de coriandru Fagurele Auriu 400g,14.22 Lei/buc 35.55 kilogram,Miere si dulceata,20171101,cora,v1
Angelis dulceata de coacaze negre 680 g,19.86 Lei/buc 29.21 kilogram,Miere si dulceata,20171101,cora,v1
Energizant cu propolis Albina Carpatina 360g,16.17 Lei/buc 44.92 kilogram,Miere si dulceata,20171101,cora,v1
Winny dulceata 370g,7.80 Lei/buc 21.08 kilogram,Miere si dulceata,20171101,cora,v1
Gem de prune Olympia 340g,6.28 Lei/buc 18.47 kilogram,Miere si dulceata,20171101,cora,v1
Gem de visine Olympia 340g,7.64 Lei/buc 22.47 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata Extra de capsuni Bonne Maman 370g,14.08 Lei/buc 38.05 kilogram,Miere si dulceata,20171101,cora,v1
Olympia dulceata de caise 300 g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata extra de fructe de padure Schwartau 340g,12.07 Lei/buc 35.50 kilogram,Miere si dulceata,20171101,cora,v1
Patrimoine Gourmand gem 325g,10.54 Lei/buc 32.43 kilogram,Miere si dulceata,20171101,cora,v1
Ana are dulceata de nuci verzi 320g,32.33 Lei/buc 101.03 kilogram,Miere si dulceata,20171101,cora,v1
Dulceata de caise Bonne Maman 370g,13.99 Lei/buc 37.81 kilogram,Miere si dulceata,20171101,cora,v1
Miere poliflora Fagurele Auriu 50x15g,22.13 Lei/buc,Miere si dulceata,20171101,cora,v1
Miere poliflora cora 1kg,26.36 Lei/buc 26.36 kilogram,Miere si dulceata,20171101,cora,v1
Gem de piersici Olympia 340g,7.10 Lei/buc 20.88 kilogram,Miere si dulceata,20171101,cora,v1
Bonne Maman dulceata 4 fructe 370g,14.09 Lei/buc 38.08 kilogram,Miere si dulceata,20171101,cora,v1
cora miere poliflora cremoasa 500g,15.81 Lei/buc 31.62 kilogram,Miere si dulceata,20171101,cora,v1
Angelis dulceata de struguri 250 ml,10.99 Lei/buc 34.34 kilogram,Miere si dulceata,20171101,cora,v1
Winny Compot Ananas Bucati 565G,4.39 Lei/buc 7.74 kilogram,Compot,20171101,cora,v1
Ananas rondele Winny 565g,4.87 Lei/buc 8.59 kilogram,Compot,20171101,cora,v1
Winny compot 700g,5.01 Lei/buc 7.16 kilogram,Compot,20171101,cora,v1
Raureni Compot de Piersici 700g,6.49 Lei/buc 9.01 kilogram,Compot,20171101,cora,v1
Dole tropical gold compot 567g,9.82 Lei/buc 17.32 kilogram,Compot,20171101,cora,v1
Dole tropical gold compot 567g,9.76 Lei/buc 17.21 kilogram,Compot,20171101,cora,v1
Compot de piersici Olympia 700g,8.23 Lei/buc 11.76 kilogram,Compot,20171101,cora,v1
Compot de piersici cora 680g,5.79 Lei/buc 8.51 kilogram,Compot,20171101,cora,v1
cora compot 700g,6.29 Lei/buc 8.99 kilogram,Compot,20171101,cora,v1
cora compot 250g,6.85 Lei/buc 27.40 kilogram,Compot,20171101,cora,v1
Ananas bucati in sirop slab indulcit Vertis Greens 565g,6.34 Lei/buc 11.22 kilogram,Compot,20171101,cora,v1
Goody's Ananas Bucati in Sirop 565g,7.01 6.62 Lei/buc 11.72 kilogram,Compot,20171101,cora,v1
cora compot 565g,7.02 Lei/buc 28.08 kilogram,Compot,20171101,cora,v1
corabioara compot ananas bucati 567g,6.02 Lei/buc 10.62 kilogram,Compot,20171101,cora,v1
Winny compot 720g,6.09 Lei/buc 8.46 kilogram,Compot,20171101,cora,v1
Raureni Compot de prune 720g,5.10 Lei/buc 7.08 kilogram,Compot,20171101,cora,v1
cora compot 720g,10.99 Lei/buc 15.26 kilogram,Compot,20171101,cora,v1
Compot de struguri Winny 720ml,5.49 Lei/buc 7.63 kilogram,Compot,20171101,cora,v1
Goodys Compot Ananas 565g,8.72 Lei/buc 15.43 kilogram,Compot,20171101,cora,v1
Compot de prune cora 680g,4.39 Lei/buc 6.10 kilogram,Compot,20171101,cora,v1
Olympia Gourmet compot caise 580 ml,6.76 Lei/buc 11.66 litru,Compot,20171101,cora,v1
Piersici decojite in sirop slab indulcit Sun Food 820g,7.49 Lei/buc 9.13 kilogram,Compot,20171101,cora,v1
cora compot 225g,5.27 Lei/buc 23.42 kilogram,Compot,20171101,cora,v1
Fortza fulgi de porumb 250g,3.62 3.04 Lei/buc 12.16 kilogram,Cereale,20171101,cora,v1
Nesquik duo cereale 460g,8.86 8.19 Lei/buc 17.80 kilogram,Cereale,20171101,cora,v1
Nesquik baton cereale 25g,0.92 Lei/buc,Cereale,20171101,cora,v1
"Cereale cu ciocolata, vitamine si minerale Nestle Chocapic 500g",11.33 Lei/buc 22.66 kilogram,Cereale,20171101,cora,v1
"Cereale cu miere, vitamine si minerale Nestle Cheerios 500g",11.33 Lei/buc 22.66 kilogram,Cereale,20171101,cora,v1
Nesquik Cereale cu Cacao 500g,9.42 8.19 Lei/buc 16.38 kilogram,Cereale,20171101,cora,v1
"Cereale cu ciocolata, caramel, vitamine si minerale Nestle Lion 500g",10.54 Lei/buc 21.08 kilogram,Cereale,20171101,cora,v1
"Cereale cu scortisoara, vitamine si minerale Nestle Cini Minis 500g",11.33 Lei/buc 22.66 kilogram,Cereale,20171101,cora,v1
Baton de cereale cu ciocolata cu lapte Fitness Delice 22.5g,1.16 0.94 Lei/buc,Cereale,20171101,cora,v1
Winny cereale 500g,4.03 Lei/buc 8.06 kilogram,Cereale,20171101,cora,v1
Chocapic Cereale Integrale 250G,5.69 4.98 Lei/buc 19.92 kilogram,Cereale,20171101,cora,v1
Cheerios Cereale Integrale 250G,5.75 4.98 Lei/buc 19.92 kilogram,Cereale,20171101,cora,v1
"Cereale cu ciocolata, vitamine si minerale Nestle Cookie Crisp 500g",11.33 Lei/buc 22.66 kilogram,Cereale,20171101,cora,v1
Cereale integrale cu ciocolata Nestle Fitness Chocolate 425g,10.51 Lei/buc 24.73 kilogram,Cereale,20171101,cora,v1
Sano vita cereale 75g,2.41 Lei/buc 32.13 kilogram,Cereale,20171101,cora,v1
Chocapic baton cereale 25g,0.92 Lei/buc,Cereale,20171101,cora,v1
Sano vita cereale 80g,1.45 Lei/buc 18.13 kilogram,Cereale,20171101,cora,v1
Nesquik Cereale Integrale 460G,8.89 8.19 Lei/buc 17.80 kilogram,Cereale,20171101,cora,v1
